 X Translation (mm), Y Translation (mm), Z Translation (mm), 
0.031086842,2.658759168,-0.594709093, 
0.031086842,3.053265347,-1.418736795, 
0.040586777,3.053265347,0.938530191, 
0.040586777,4.13632303,-0.08769276, 
0.024115128,4.13632303,2.211314873, 
0.024115128,4.41232742,1.112932576, 
-2.348423148,4.41232742,1.884645048, 
-2.348423148,4.408693465,2.906450605, 
-1.299761607,4.408693465,2.898727581, 
-1.299761607,4.167895274,2.200854424, 
-1.333309053,4.167895274,3.951935429, 
-1.333309053,4.150627214,3.242637461, 
-1.241971747,4.150627214,4.027581044, 
-1.241971747,3.257617908,4.08960007, 
-0.479517932,3.257617908,0.847036071, 
-0.479517932,1.984697358,-1.317172828, 
-1.365836852,1.984697358,-4.923713398, 
-1.365836852,1.888528059,-4.668379304, 
0.766977403,1.888528059,-2.276766655, 
0.766977403,3.055079836,-3.433444063, 
0.816166593,3.055079836,0.740581299, 
0.816166593,3.960955977,-0.28341605, 
0.825313864,3.960955977,1.174474958, 
0.825313864,4.039620733,0.737299548, 
-0.110488086,4.039620733,2.109095287, 
-0.110488086,4.373549296,1.957860046, 
-1.171553755,4.373549296,2.98079231, 
-1.171553755,4.357432883,3.979551838, 
-0.196405217,4.357432883,4.242924486, 
-0.196405217,4.994794286,4.069780156, 
-0.098961806,4.994794286,5.430704004, 
-0.098961806,4.231417937,4.263193997, 
-0.317346329,4.231417937,3.088672943, 
-0.317346329,3.171324661,1.929087581, 
-0.442887575,3.171324661,-0.13362451, 
-0.442887575,3.169193148,-0.268402685, 
0.014284255,3.169193148,2.896274001, 
0.014284255,4.274206511,1.932731698, 
0.034767886,4.274206511,4.055750187, 
0.034767886,4.907487887,2.970245301, 
-0.150527444,4.907487887,4.281352176, 
-0.150527444,5.104333368,4.167991776, 
-1.274281299,5.104333368,4.099264027, 
-1.274281299,5.088464729,4.343121751, 
0.734370625,5.088464729,5.554558013, 
0.734370625,4.368687863,5.133133824, 
-0.05307918,4.368687863,5.408845442, 
-0.05307918,4.022981757,4.122096241, 
-1.251295529,4.022981757,1.687441579, 
-1.251295529,2.816700323,0.718441448, 
-1.394598663,2.816700323,-2.660193715, 
-1.394598663,2.491535724,-2.782812594, 
-1.311355728,2.491535724,-6.996617688, 
-1.311355728,1.596092517,-4.925646627, 
-0.210714725,1.596092517,-6.018718755, 
-0.210714725,1.809457886,-6.066565969, 
0.791349385,1.809457886,-1.688746734, 
0.791349385,2.762627176,-1.552722887, 
0.748800386,2.762627176,2.103735264, 
0.748800386,3.182853455,2.059153275, 
0.918637092,3.182853455,3.377694462, 
0.918637092,3.162281371,2.108504726, 
1.882743302,3.162281371,5.298256821, 
1.882743302,3.112585349,2.909130799, 
1.861128909,3.112585349,6.271398279, 
1.861128909,4.021138738,3.194161418, 
0.837567013,4.021138738,5.51693156, 
0.837567013,4.195772574,4.328683683, 
-0.138755582,4.195772574,4.256924617, 
-0.138755582,3.694080907,2.088378005, 
-2.371273216,3.694080907,-0.564763022, 
-2.371273216,1.75999964,-2.452713425, 
0.895175845,1.75999964,-0.136517236, 
0.895175845,2.123555611,-0.541548214, 
1.073266413,2.123555611,3.26197401, 
1.073266413,3.150280925,1.984175977, 
0.107373172,3.150280925,4.189906459, 
0.107373172,3.285260704,3.053283772, 
0.890647836,3.285260704,3.441274935, 
0.890647836,3.919998428,3.096850838, 
-0.354060217,3.919998428,2.105467522, 
-0.354060217,4.041391503,3.044505962, 
-1.341853165,4.041391503,2.887412893, 
-1.341853165,3.267173079,2.075782529, 
-0.283536735,3.267173079,3.144983299, 
-0.283536735,4.110949993,3.087912585, 
-1.424689074,4.110949993,1.048014144, 
-1.424689074,3.945521585,4.169761263, 
-0.174358216,3.945521585,4.264983665, 
-0.174358216,2.970226555,3.062780598, 
0.676007892,2.970226555,2.046387128, 
0.676007892,2.727453453,0.644115597, 
0.942083741,2.727453453,2.046539641, 
0.942083741,3.606710621,0.811820764, 
0.052381847,3.606710621,3.049237768, 
0.052381847,3.853937049,1.899284484, 
-0.111214738,3.853937049,3.145353367, 
-0.111214738,3.993693354,2.861497441, 
-1.244322284,3.993693354,2.999383587, 
-1.244322284,4.052172634,2.982275141, 
-0.309469445,4.052172634,3.20625036, 
-0.309469445,3.963957251,4.070379702, 
0.724964146,3.963957251,4.397150641, 
0.724964146,4.102466333,4.02255827, 
-1.133483909,4.102466333,5.124575374, 
-1.133483909,3.146459148,3.224781655, 
-0.066467002,3.146459148,4.193222855, 
-0.066467002,2.870992676,2.037968961, 
-1.25340399,2.870992676,-0.554852945, 
-1.25340399,1.577049994,-2.733129603, 
1.065903353,1.577049994,0.487171131, 
1.065903353,2.804655539,-1.419564884, 
1.113940651,2.804655539,1.108634472, 
1.113940651,3.121738033,-0.174238476, 
1.007741193,3.121738033,2.241426513, 
1.007741193,3.911101375,0.977895886, 
-0.084326691,3.911101375,3.228241033, 
-0.084326691,4.113101752,3.216732826, 
-1.249820919,4.113101752,3.003588125, 
-1.249820919,4.168632906,2.312003373, 
-0.217789771,4.168632906,3.225372781, 
-0.217789771,3.247295537,3.304951025, 
-0.369254435,3.247295537,2.223158831, 
-0.369254435,2.760832036,1.036962792, 
-1.219496743,2.760832036,-0.435199008, 
-1.219496743,1.714681809,-2.47149632, 
1.720860749,1.714681809,0.86630999, 
1.720860749,3.109791222,0.643744145, 
1.884889527,3.109791222,4.218150089, 
1.884889527,4.008750385,2.816747252, 
0.952782962,4.008750385,5.309939546, 
0.952782962,4.095359096,3.913684347, 
1.032527989,4.095359096,6.301601338, 
1.032527989,4.156915833,3.223271457, 
1.072340675,4.156915833,7.292919449, 
1.072340675,4.042327632,4.095837818, 
1.752765716,4.042327632,6.474168791, 
1.752765716,3.239860282,3.326790248, 
-0.166504049,3.239860282,0.855055666, 
-0.166504049,1.760131598,-1.412590097, 
-0.459915563,1.760131598,-5.959560867, 
-0.459915563,-0.213699007,-7.888910762, 
0.995920803,-0.213699007,-4.683046813, 
0.995920803,0.873095339,-4.932686374, 
1.103482058,0.873095339,-1.250245193, 
1.103482058,1.997049003,-2.416669099, 
1.141992345,1.997049003,2.00354276, 
1.141992345,3.13255495,0.707311906, 
1.023600684,3.13255495,3.321269002, 
1.023600684,3.926296867,2.176249726, 
-0.159647083,3.926296867,3.076064512, 
-0.159647083,4.024892971,2.155042568, 
0.947503258,4.024892971,4.384191339, 
0.947503258,3.877269297,3.196524993, 
-0.114193976,3.877269297,4.146265166, 
-0.114193976,3.154235566,3.063364616, 
-0.157551265,3.154235566,1.898196045, 
-0.157551265,2.000538248,-0.241435726, 
-0.218143077,2.000538248,-3.521118922, 
-0.218143077,1.541313563,-4.623349843, 
0.968836679,1.541313563,-1.720026844, 
0.968836679,1.80024925,-3.81397647, 
1.147546813,1.80024925,0.849500144, 
1.147546813,2.935758561,-0.352419961, 
0.085264062,2.935758561,2.9526189, 
0.085264062,3.173424977,1.035261148, 
0.012356118,3.173424977,3.094909434, 
0.012356118,3.222977266,1.903961648, 
-0.112803635,3.222977266,3.146900262, 
-0.112803635,3.988554366,3.018994988, 
-2.431296803,3.988554366,2.939803604, 
-2.431296803,3.329173521,3.059974506, 
-0.214035609,3.329173521,3.322524139, 
-0.214035609,3.268419818,3.246531378, 
-1.116108441,3.268419818,1.825380128, 
-1.116108441,1.949416384,0.620535339, 
-0.214710349,1.949416384,-2.584018006, 
-0.214710349,1.679821437,-3.68262264, 
1.74481712,1.679821437,-1.158194468, 
1.74481712,2.084916004,-2.486685515, 
1.056039705,2.084916004,0.750067237, 
1.056039705,2.67895312,-0.495664245, 
1.763486065,2.67895312,2.167802424, 
1.763486065,3.103615278,-0.056135898, 
1.983180288,3.103615278,3.157097808, 
1.983180288,3.894330254,0.98070139, 
2.10577705,3.894330254,4.129654167, 
2.10577705,4.007100014,0.877128934, 
1.15113344,4.007100014,5.207812271, 
1.15113344,3.282588752,2.99952151, 
1.079933656,3.282588752,5.29825246, 
1.079933656,3.983216036,3.13034161, 
-0.011103933,3.983216036,5.227733428, 
-0.011103933,3.118006731,3.186829648, 
-0.199157484,3.118006731,1.68688171, 
-0.199157484,1.791636414,-1.064698654, 
0.673710558,1.791636414,-2.190909495, 
0.673710558,1.940932481,-2.661484621, 
1.851168268,1.940932481,0.647640145, 
1.851168268,2.725030524,-1.458651278, 
1.928561261,2.725030524,2.052726106, 
1.928561261,3.222663731,0.720746872, 
1.096998339,3.222663731,3.265618338, 
1.096998339,3.850765735,1.137946531, 
0.002186207,3.850765735,4.184212642, 
0.002186207,4.052416548,3.953078376, 
-2.470726903,4.052416548,4.033468769, 
-2.470726903,3.339537017,4.093266084, 
0.855937863,3.339537017,4.491005867, 
0.855937863,3.939832912,4.132998971, 
-0.057333185,3.939832912,5.37017765, 
-0.057333185,3.883206971,4.22704848, 
-1.138561579,3.883206971,1.990468029, 
-1.138561579,2.707329533,0.618804174, 
-0.48961178,2.707329533,-2.583473095, 
-0.48961178,0.92792833,-3.830099337, 
-0.199394922,0.92792833,-5.167248706, 
-0.199394922,0.802020776,-6.276613993, 
0.047549685,0.802020776,-5.820571746, 
0.047549685,0.914721571,-5.728773969, 
0.918126541,0.914721571,-1.138879544, 
0.918126541,2.728764402,-0.473499458, 
0.950116255,2.728764402,2.039338314, 
0.950116255,3.156737053,0.908724392, 
0.908167083,3.156737053,3.419878696, 
0.908167083,3.989783236,2.790635813, 
0.942680363,3.989783236,5.283518574, 
0.942680363,4.070957967,3.985080922, 
0.041592295,4.070957967,6.181966218, 
0.041592295,4.11545565,4.051810804, 
0.971052604,4.11545565,6.322795842, 
0.971052604,3.303383964,4.207472493, 
-0.041597199,3.303383964,4.036311185, 
-0.041597199,2.873467319,1.99947222, 
-0.167846551,2.873467319,-0.166837234, 
-0.167846551,1.749592989,-2.307050074, 
0.96924278,1.749592989,-0.279529388, 
0.96924278,1.919846118,-1.276123529, 
1.16670148,1.919846118,1.899248705, 
1.16670148,2.924973306,0.003556316, 
1.041349889,2.924973306,3.235321852, 
1.041349889,3.887906115,1.131424895, 
1.062233318,3.887906115,4.360935399, 
1.062233318,3.850871688,2.924091781, 
-0.277715597,3.850871688,3.047550981, 
-0.277715597,4.016807155,3.845032672, 
0.650810646,4.016807155,3.473206225, 
0.650810646,3.224778336,3.193841517, 
-1.328358497,3.224778336,2.940327723, 
-1.328358497,3.986474942,3.201047014, 
0.783043933,3.986474942,4.474143181, 
0.783043933,3.804996992,3.165868863, 
0.994728843,3.804996992,4.063683387, 
0.994728843,2.777065962,1.900274533, 
1.844250439,2.777065962,2.364525596, 
1.844250439,2.99779555,0.725965332, 
1.106083627,2.99779555,3.230108864, 
1.106083627,3.1278785,1.766279341, 
0.039823424,3.1278785,3.979575577, 
0.039823424,4.043111803,1.985360829, 
-1.317161488,4.043111803,3.928356683, 
-1.317161488,3.301942621,3.056707653, 
0.871547482,3.301942621,4.413939146, 
0.871547482,3.789371891,2.96235132, 
0.842460751,3.789371891,4.346180251, 
0.842460751,3.178678967,3.012101102, 
1.057045584,3.178678967,5.271953927, 
1.057045584,3.917130488,2.095657553, 
0.980098909,3.917130488,5.201163384, 
0.980098909,4.127494106,3.25526393, 
-0.112199015,4.127494106,5.084622247, 
-0.112199015,4.027351739,2.164563852, 
0.999187397,4.027351739,6.295898988, 
0.999187397,3.069442246,3.265005032, 
-0.147236143,3.069442246,1.643803424, 
-0.147236143,1.684836909,-0.553362221, 
-1.121527782,1.684836909,-3.844124584, 
-1.121527782,0.821856049,-4.86330887, 
1.017840863,0.821856049,-2.453890387, 
1.017840863,1.860717882,-3.705582819, 
1.862221603,1.860717882,-0.419049137, 
1.862221603,2.018479024,-2.819501217, 
1.855485385,2.018479024,0.690948368, 
1.855485385,2.935630793,-1.481911156, 
1.117986461,2.935630793,0.83051987, 
1.117986461,3.779560306,-0.399632739, 
1.079535378,3.779560306,2.005935271, 
1.079535378,3.915623185,-0.00058294, 
1.132447472,3.915623185,3.109954417, 
1.132447472,3.808162271,1.883357398, 
0.101123539,3.808162271,2.836041666, 
0.101123539,2.606949658,0.591913786, 
-0.253693152,2.606949658,-1.580269725, 
-0.253693152,0.721928204,-3.848740632, 
0.80688681,0.721928204,-4.993739435, 
0.80688681,0.59199854,-7.026610043, 
1.91316992,0.59199854,-3.596200607, 
1.91316992,1.804013522,-4.784656766, 
1.157664298,1.804013522,1.804927976, 
1.157664298,3.102299025,0.601754841, 
1.045179686,3.102299025,3.244574338, 
1.045179686,4.141484109,2.071684981, 
-0.345532361,4.141484109,3.099326592, 
-0.345532361,4.173879498,3.106128865, 
-0.185551146,4.173879498,4.251129052, 
-0.185551146,4.07461541,3.277906582, 
1.046213229,4.07461541,5.428015235, 
1.046213229,2.877063998,2.936050677, 
0.704654884,2.877063998,0.88655362, 
0.704654884,0.966182915,-2.283047932, 
0.718315493,0.966182915,-4.974709446, 
0.718315493,0.537556138,-4.932065717, 
1.853819459,0.537556138,-1.575451506, 
1.853819459,1.811793736,-4.611446026, 
1.297770215,1.811793736,0.903881358, 
1.297770215,2.898665112,-1.245674586, 
1.09545015,2.898665112,2.199379382, 
1.09545015,3.75893989,1.023505036, 
-0.114930453,3.75893989,3.168172375, 
-0.114930453,4.038887139,2.848658647, 
-1.356818286,4.038887139,2.938838019, 
-1.356818286,4.223107872,4.211956774, 
-0.251522832,4.223107872,4.149389455, 
-0.251522832,4.120891594,3.274013314, 
0.96983756,4.120891594,5.461149626, 
0.96983756,3.055679584,3.014646005, 
-0.126168007,3.055679584,1.683428507, 
-0.126168007,1.63622543,-1.362568076, 
-0.14800147,1.63622543,-4.786247672, 
-0.14800147,1.528061844,-4.905027866, 
1.819138312,1.528061844,-1.194245228, 
1.819138312,1.862764718,-2.517219432, 
1.247346509,1.862764718,1.792128904, 
1.247346509,2.91646013,-0.247886236, 
0.979512968,2.91646013,2.288521457, 
0.979512968,3.918478135,1.019694328, 
-0.075564362,3.918478135,3.188741316, 
-0.075564362,4.025624449,3.102284724, 
-1.277634702,4.025624449,3.045244395, 
-1.277634702,4.015131817,3.933865288, 
-0.285435788,4.015131817,3.323965442, 
-0.285435788,4.085489943,4.14875665, 
-1.288864103,4.085489943,2.993156162, 
-1.288864103,4.133884115,4.185673348, 
-0.156790859,4.133884115,5.151568364, 
-0.156790859,4.15455795,5.068011768, 
-0.027231612,4.15455795,6.316776876, 
-0.027231612,3.831594852,4.206675532, 
-1.144862105,3.831594852,1.594388793, 
-1.144862105,1.492672974,-0.585766444, 
-0.248960034,1.492672974,-3.59885163, 
-0.248960034,1.47176299,-3.702271778, 
1.053831534,1.47176299,-0.490493237, 
1.053831534,2.097484065,-1.452394498, 
1.76788486,2.097484065,2.310810562, 
1.76788486,3.172234266,0.848894, 
1.082680614,3.172234266,5.197426559, 
1.082680614,4.084879239,3.232997595, 
0.874940754,4.084879239,5.39899617, 
0.874940754,4.131559004,4.032569199, 
1.044278737,4.131559004,6.409497562, 
1.044278737,4.179696791,4.138876165, 
-0.075570059,4.179696791,5.285422931, 
-0.075570059,3.840420203,4.07106302, 
0.003737498,3.840420203,3.843724602, 
0.003737498,2.776095588,1.044860606, 
-0.334115352,2.776095588,-0.16686028, 
-0.334115352,1.773504215,-1.332692211, 
0.877903274,1.773504215,0.520344229, 
0.877903274,2.092108324,-0.370483547, 
1.105113841,2.092108324,2.229082103, 
1.105113841,3.696542246,0.887325577, 
0.803316692,3.696542246,3.467767024, 
0.803316692,4.060048075,3.19485815, 
-0.302722924,4.060048075,3.207355938, 
-0.302722924,4.058399411,3.35535552, 
-1.410235959,4.058399411,2.048429287, 
-1.410235959,3.978736738,3.340247923, 
-0.023332358,3.978736738,5.295006238, 
-0.023332358,3.16081125,3.928774059, 
-0.266273502,3.16081125,1.851051436, 
-0.266273502,1.998313008,-0.024558261, 
-0.36716779,1.998313008,-1.578654967, 
-0.36716779,1.52432949,-2.625387463, 
-1.020735948,1.52432949,-4.893559034, 
-1.020735948,0.808717694,-3.883272393, 
0.952671815,0.808717694,-2.51970883, 
0.952671815,1.703708228,-3.66941005, 
1.100189933,1.703708228,0.806255686, 
1.100189933,2.836846489,-0.306466782, 
0.080437902,2.836846489,2.135945632, 
0.080437902,3.620052268,1.820844659, 
-1.298991799,3.620052268,1.970238719, 
-1.298991799,3.987566623,2.145578339, 
-0.235299177,3.987566623,3.275590517, 
-0.235299177,4.086384284,3.984654549, 
-3.645860872,4.086384284,3.033225476, 
-3.645860872,4.14048256,3.30666554, 
-0.375578994,4.14048256,3.197290733, 
-0.375578994,4.018454019,3.345915878, 
0.05389196,4.018454019,5.078326365, 
0.05389196,2.831355613,2.100553352, 
-0.074957685,2.831355613,0.783022777, 
-0.074957685,1.769884513,-1.20715481, 
1.814909812,1.769884513,1.908534509, 
1.814909812,2.729542982,-0.451491236, 
1.949224166,2.729542982,2.893925275, 
1.949224166,3.058598232,0.949856752, 
1.10693431,3.058598232,3.974803641, 
1.10693431,3.760839953,1.758799225, 
0.995230393,3.760839953,4.32219476, 
0.995230393,3.925153273,2.166261279, 
-2.494888269,3.925153273,1.895398401, 
-2.494888269,3.997969243,3.013605814, 
-1.275720678,3.997969243,3.060724154, 
-1.275720678,3.996174599,3.169471514, 
0.814441971,3.996174599,4.460162439, 
0.814441971,3.187718282,3.172868403, 
0.849698972,3.187718282,3.075249679, 
0.849698972,2.612680164,0.64190669, 
1.000482607,2.612680164,1.110803722, 
1.000482607,2.95088681,-1.150024528, 
2.051884718,2.95088681,2.928850704, 
2.051884718,3.163887025,-0.014011681, 
1.086131512,3.163887025,4.052353639, 
1.086131512,3.862324565,1.80112514, 
1.13349798,3.862324565,5.147667027, 
1.13349798,3.944607713,2.982992296, 
1.034714822,3.944607713,5.229568687, 
1.034714822,4.042720501,3.177334774, 
1.127342854,4.042720501,6.332270517, 
1.127342854,4.029422063,4.029687777, 
0.92037823,4.029422063,5.40389443, 
0.92037823,4.070021241,4.048641341, 
-0.262648975,4.070021241,3.19390055, 
-0.262648975,3.121025065,2.117599243, 
-0.279613824,3.121025065,1.099423698, 
-0.279613824,2.643802176,-0.237615656, 
-1.288715563,2.643802176,-3.842547848, 
-1.288715563,1.571735446,-5.03007779, 
1.02513589,1.571735446,-8.426490767, 
1.02513589,-1.545261634,-4.93358301, 
-1.218055565,-1.545261634,-9.740131105, 
-1.218055565,3.034926972,-10.28629898, 
-1.297456452,3.034926972,-9.478328072, 
-1.297456452,4.069395143,-7.179751001, 
-1.298326537,4.069395143,-9.280241765, 
-1.298326537,3.005441533,-6.01742367, 
-1.28170774,3.005441533,-8.364888862, 
-1.28170774,2.036850516,-3.866223395, 
-0.401553248,2.036850516,-9.1762469, 
-0.401553248,2.975923052,-5.029537464, 
0.764141056,2.975923052,-8.326167788, 
0.764141056,2.884389489,-9.389656794, 
1.836502701,2.884389489,-9.255589519, 
1.836502701,1.911041737,-10.59781267, 
0.8284575,1.911041737,-8.514929234, 
0.8284575,2.951927746,-11.55728885, 
1.814224355,2.951927746,-9.407242286, 
1.814224355,2.885466974,-10.59700775, 
-0.109282806,2.885466974,-9.546620592, 
-0.109282806,2.941953438,-9.39291913, 
2.02791567,2.941953438,-0.343954616, 
2.02791567,4.077817933,-2.794919461, 
-1.304751865,4.077817933,-0.00256665, 
-1.304751865,6.172608282,1.730366365, 
-0.375823331,6.172608282,4.283903233, 
-0.375823331,7.327605244,4.150519398, 
-1.531657113,7.327605244,5.532464431, 
-1.531657113,7.470885043,5.387673146, 
-3.478520063,7.470885043,1.782996168, 
-3.478520063,2.964249248,2.973067112, 
-2.623426812,2.964249248,-2.745585823, 
-2.623426812,1.823630119,-1.458273668, 
-1.555901737,1.823630119,-5.69053846, 
-1.555901737,4.013467185,-2.45625043, 
-0.392211775,4.013467185,-0.480115838, 
-0.392211775,3.97774445,0.560473795, 
-0.489686441,3.97774445,1.05291115, 
-0.489686441,4.167249908,1.836064247, 
-1.446007354,4.167249908,2.242243932, 
-1.446007354,5.260939827,4.096654322, 
-1.425504156,5.260939827,4.366404074, 
-1.425504156,6.223106997,5.153791205, 
-1.446253143,6.223106997,5.351826508, 
-1.446253143,6.348337594,5.306032312, 
-2.46693028,6.348337594,6.424350547, 
-2.46693028,8.514402205,5.374315855, 
-2.667557423,8.514402205,5.18785336, 
-2.667557423,7.500773554,5.474232964, 
-4.933583394,7.500773554,1.915629783, 
-4.933583394,8.513926622,6.445734886, 
-6.91955949,8.513926622,3.194807593, 
-6.91955949,8.513413874,5.552913396, 
-5.872372404,8.513413874,1.979395103, 
-5.872372404,8.500918923,5.461367053, 
-5.921991274,8.500918923,-1.35159599, 
-5.921991274,12.01117111,-1.328688317, 
-3.393202446,12.01117111,-2.524538427, 
-3.393202446,1.881224242,-1.394574985, 
-1.460881089,1.881224242,-2.519760461, 
-1.460881089,3.82842076,-0.318159189, 
-1.414515999,3.82842076,-1.347760084, 
-1.414515999,4.888981286,-0.213212944, 
-1.352498796,4.888981286,0.73737889, 
-1.352498796,5.108069936,0.855913537, 
-1.357562369,5.108069936,2.028670624, 
-1.357562369,5.317356338,2.994647565, 
-1.405853348,5.317356338,3.142523477, 
-1.405853348,6.314469065,4.10080147, 
-1.395619725,6.314469065,4.050249698, 
-1.395619725,7.393245038,3.2418447, 
-1.512014796,7.393245038,4.214807614, 
-1.512014796,6.475311424,5.182647546, 
-1.55461432,6.475311424,5.341817975, 
-1.55461432,7.495452201,6.163094451, 
-1.407261385,7.495452201,5.123330061, 
-1.407261385,6.141825077,3.945582406, 
-2.334081576,6.141825077,-0.559061236, 
-2.334081576,3.922157785,-0.243375051, 
-1.356096737,3.922157785,0.766922569, 
-1.356096737,5.085745997,0.868016946, 
-1.329785851,5.085745997,2.055684802, 
-1.329785851,5.329894751,2.979919084, 
-1.373666971,5.329894751,3.136389451, 
-1.373666971,7.350122689,3.039742239, 
-1.352221256,7.350122689,4.18193368, 
-1.352221256,7.361016228,4.294302849, 
-1.370588068,7.361016228,5.226307903, 
-1.370588068,8.477985283,4.217517824, 
-2.584146302,8.477985283,5.151974182, 
-2.584146302,7.573835515,4.371507294, 
-2.678580491,7.573835515,5.112825919, 
-2.678580491,9.591685287,4.356200068, 
-2.62788658,9.591685287,5.057446901, 
-2.62788658,7.545718871,5.394764532, 
-0.480937153,7.545718871,5.321352567, 
-0.480937153,6.304736226,4.208330503, 
-2.444941318,6.304736226,0.490933358, 
-2.444941318,3.83499923,0.718510653, 
-1.368669644,3.83499923,-1.59326137, 
-1.368669644,3.232855609,-1.297356494, 
-2.259824814,3.232855609,-0.042538831, 
-2.259824814,5.293884648,2.814172857, 
-1.469414085,5.293884648,2.171827982, 
-1.469414085,7.424141259,4.060744908, 
-1.547686401,7.424141259,4.165010928, 
-1.547686401,7.618836346,5.210975646, 
-2.736849909,7.618836346,4.082019938, 
-2.736849909,7.651751517,5.462614452, 
-4.879535916,7.651751517,2.95412343, 
-4.879535916,8.583050415,5.448172811, 
-3.856880383,8.583050415,1.987917334, 
-3.856880383,7.447666678,5.48042856, 
-2.426333117,7.447666678,1.91017818, 
-2.426333117,3.097479275,1.960139459, 
-2.508040662,3.097479275,-3.495916472, 
-2.508040662,2.851142676,-1.515969791, 
-1.246966639,2.851142676,-2.808365023, 
-1.246966639,3.975279723,-1.608749505, 
-0.31643071,3.975279723,-1.194423787, 
-0.31643071,5.084944187,-1.205037047, 
-1.363878988,5.084944187,0.121205161, 
-1.363878988,5.44761275,1.888216551, 
-1.35862147,5.44761275,1.979334696, 
-1.35862147,6.396329968,2.90317955, 
-1.488570689,6.396329968,3.19362068, 
-1.488570689,7.521861089,4.303842211, 
-4.849767659,7.521861089,2.867210501, 
-4.849767659,6.581840182,5.344726207, 
-4.801900317,6.581840182,1.617634149, 
-4.801900317,6.279474215,2.073004334, 
-9.585219871,6.279474215,0.630551489, 
-9.585219871,1.971988082,-1.397625784, 
-12.79380046,1.971988082,0.548220856, 
-12.79380046,3.957328077,-0.525070679, 
-12.47988711,3.957328077,-0.080659922, 
-12.47988711,5.159081444,-0.056307521, 
-11.38624371,5.159081444,2.278741209, 
-11.38624371,6.262634303,4.120588429, 
-10.1440897,6.262634303,4.43067398, 
-10.1440897,6.457135078,5.196757508, 
-9.189810758,6.457135078,5.526897059, 
-9.189810758,7.514463738,5.34348372, 
-9.211201828,7.514463738,6.378947251, 
-9.211201828,6.517529604,4.5207288, 
-10.46955784,6.517529604,2.958446496, 
-10.46955784,3.180060346,1.999856374, 
-10.64291272,3.180060346,0.499035325, 
-10.64291272,2.981756681,-2.373352471, 
-10.55272318,2.981756681,0.724978381, 
-10.55272318,4.193719762,-0.006050252, 
-10.43049457,4.193719762,2.141456538, 
-10.43049457,5.26268979,2.965185534, 
-9.385932204,5.26268979,3.273620862, 
-9.385932204,5.467247724,4.280645012, 
-7.119988325,5.467247724,4.151821455, 
-7.119988325,6.491480045,4.351702736, 
-4.861158172,6.491480045,3.967356024, 
-4.861158172,5.445782427,4.372956596, 
-5.964722197,5.445782427,2.969310807, 
-5.964722197,6.368172371,5.148528355, 
-9.420025303,6.368172371,3.0032115, 
-9.420025303,7.17434498,2.933067738, 
-8.394144133,7.17434498,2.912788662, 
-8.394144133,3.996411893,-1.072185963, 
-7.298446683,3.996411893,3.023432106, 
-7.298446683,5.027005101,0.938403326, 
-10.35903567,5.027005101,3.058720458, 
-10.35903567,6.201189997,3.017032601, 
-9.284750108,6.201189997,4.350992704, 
-9.284750108,6.465068183,4.283701871, 
-7.04328826,6.465068183,4.183392493, 
-7.04328826,6.504274439,5.248630835, 
-6.008864838,6.504274439,5.155730967, 
-6.008864838,7.53344798,5.428988655, 
-6.952012822,7.53344798,6.413016263, 
-6.952012822,8.460932101,5.415354768, 
-4.791063124,8.460932101,3.941239009, 
-4.791063124,8.436180741,5.266928032, 
-3.700832807,8.436180741,1.869844393, 
-3.700832807,7.274353992,4.210579801, 
-1.324320632,7.274353992,1.692913552, 
-1.324320632,3.99225809,0.710204258, 
-0.406666448,3.99225809,-0.113617462, 
-0.406666448,4.957305489,0.584083105, 
-0.254862781,4.957305489,1.698134721, 
-0.254862781,5.310225653,0.989009624, 
-0.321424646,5.310225653,3.006651408, 
-0.321424646,6.330113292,2.959120531, 
-1.298894835,6.330113292,4.065503669, 
-1.298894835,6.475343493,4.156275615, 
-1.378021026,6.475343493,4.174475976, 
-1.378021026,7.489179299,4.252513385, 
-6.065713438,7.489179299,4.075576592, 
-6.065713438,6.525078784,4.337216873, 
-4.792679925,6.525078784,3.930839463, 
-4.792679925,6.515180285,4.431652888, 
-7.024057136,6.515180285,4.231452569, 
-7.024057136,7.371467175,4.330515468, 
-3.699622073,7.371467175,0.774517035, 
-3.699622073,6.469682306,4.342194844, 
-4.759722289,6.469682306,-0.260940347, 
-4.759722289,8.410526543,4.31243004, 
-3.707578188,8.410526543,-1.372823536, 
-3.707578188,6.136334397,2.974955003, 
-1.369248466,6.136334397,-1.350502977, 
-1.369248466,2.850521681,-1.529065129, 
-0.433514158,2.850521681,-4.774995806, 
-0.433514158,3.956612416,-1.690463716, 
-0.202258318,3.956612416,-0.274567882, 
-0.202258318,4.334128279,-0.167227189, 
-0.439417468,4.334128279,1.270372511, 
-0.439417468,6.196392933,3.034904486, 
-0.387365391,6.196392933,4.228943955, 
-0.387365391,6.485262937,4.32287568, 
-1.530080123,6.485262937,4.182289204, 
-1.530080123,6.541430042,5.328861067, 
-3.642672122,6.541430042,2.877955959, 
-3.642672122,7.450228784,5.419573507, 
-2.533067448,7.450228784,3.024943475, 
-2.533067448,7.3722095,3.268027485, 
-1.316466042,7.3722095,1.902763584, 
-1.316466042,4.117171334,0.82938942, 
-1.209125423,4.117171334,-2.769873139, 
-1.209125423,2.979838078,-3.430730526, 
0.761221516,2.979838078,-0.397545177, 
0.761221516,3.970040671,-0.563777478, 
